,,,Trigger SFT_GunStart Applied Dither
1660308975.583807,12:56:15.583807,6990,0.92800000
1660308987.923810,12:56:27.923810,6988,0.94800000
1660309000.077811,12:56:40.077811,6986,0.59100000
1660309012.768807,12:56:52.768807,6984,0.80900000
1660309024.717809,12:57:04.717809,6982,0.38500000
1660309037.442810,12:57:17.442810,6980,0.80900000
1660309049.793811,12:57:29.793811,6978,0.80600000
1660309062.128808,12:57:42.128808,6976,0.72600000
1660309074.672808,12:57:54.672808,6974,0.83100000
1660309086.866810,12:58:06.866810,6972,0.61600000
1660309099.450811,12:58:19.450811,6970,0.92700000
1660309111.489808,12:58:31.489808,6968,0.52100000
1660309124.409808,12:58:44.409808,6966,0.98800000
1660309136.794810,12:58:56.794810,6964,0.82100000
1660309148.714807,12:59:08.714807,6962,0.34600000
1660309161.599808,12:59:21.599808,6960,0.65200000
1660309173.911808,12:59:33.911808,6958,0.60800000
1660309186.530810,12:59:46.530810,6956,0.72800000
1660309199.052811,12:59:59.052811,6954,0.91600000
1660309211.467807,13:00:11.467807,6952,0.96500000
1660309223.727808,13:00:23.727808,6950,0.76300000
1660309235.859811,13:00:35.859811,6948,0.48600000
1660309248.902811,13:00:48.902811,6946,0.99800000
1660309260.819807,13:01:00.819807,6944,0.63900000
1660309273.703808,13:01:13.703808,6942,0.94500000
1660309286.118809,13:01:26.118809,6940,0.92800000
1660309298.111812,13:01:38.111812,6938,0.58600000
1660309310.170808,13:01:50.170808,6936,0.11100000
1660309322.759809,13:02:02.759809,6934,0.33100000
1660309335.889810,13:02:15.889810,6932,0.91500000
1660309348.194812,13:02:28.194812,6930,0.73700000
1660309360.564808,13:02:40.564808,6928,0.62000000
1660309373.000807,13:02:53.000807,6926,0.62900000
1660309385.868809,13:03:05.868809,6924,0.88600000
1660309398.048811,13:03:18.048811,6922,0.51900000
1660309410.826811,13:03:30.826811,6920,0.95200000
1660309422.923807,13:03:42.923807,6918,0.76600000
1660309435.471808,13:03:55.471808,6916,0.99400000
1660309447.476812,13:04:07.476812,6914,0.51200000
1660309459.990807,13:04:19.990807,6912,0.57800000
1660309472.125809,13:04:32.125809,6910,0.33400000
1660309484.445811,13:04:44.445811,6908,0.09300000
1660309497.402812,13:04:57.402812,6906,0.65900000
1660309510.271811,13:05:10.271811,6904,0.96700000
1660309522.568807,13:05:22.568807,6902,0.87200000
1660309534.961808,13:05:34.961808,6900,0.80900000
1660309547.524810,13:05:47.524810,6898,0.95900000
1660309559.822812,13:05:59.822812,6896,0.83600000
1660309572.275807,13:06:12.275807,6894,0.87800000
1660309584.454810,13:06:24.454810,6892,0.48000000
1660309597.267810,13:06:37.267810,6890,0.89200000
1660309609.332807,13:06:49.332807,6888,0.41200000
1660309621.998807,13:07:01.998807,6886,0.65500000
1660309634.418809,13:07:14.418809,6884,0.77300000
1660309646.453811,13:07:26.453811,6882,0.44200000
1660309658.367807,13:07:38.367807,6880,0.01400000
1660309670.928809,13:07:50.928809,6878,0.21800000
1660309683.184812,13:08:03.184812,6876,0.17000000
1660309696.029812,13:08:16.029812,6874,0.57600000
1660309708.794807,13:08:28.794807,6872,0.69700000
1660309721.478807,13:08:41.478807,6870,0.88900000
1660309733.932808,13:08:53.932808,6868,0.90800000
1660309746.241809,13:09:06.241809,6866,0.78300000
1660309758.373807,13:09:18.373807,6864,0.48300000
1660309770.525809,13:09:30.525809,6862,0.22900000
1660309783.378809,13:09:43.378809,6860,0.60600000
1660309795.513813,13:09:55.513813,6858,0.18300000
1660309808.131807,13:10:08.131807,6856,0.45100000
1660309820.585808,13:10:20.585808,6854,0.49400000
1660309832.898810,13:10:32.898810,6852,0.29500000
1660309845.788811,13:10:45.788811,6850,0.90200000
1660309857.941807,13:10:57.941807,6848,0.59000000
1660309870.270808,13:11:10.270808,6846,0.56200000
1660309883.064808,13:11:23.064808,6844,0.97800000
1660309894.952811,13:11:34.952811,6842,0.50900000
1660309907.401808,13:11:47.401808,6840,0.55800000
1660309920.062808,13:12:00.062808,6838,0.75900000
1660309932.060810,13:12:12.060810,6836,0.32400000
1660309945.100810,13:12:25.100810,6834,0.89700000
1660309957.457807,13:12:37.457807,6832,0.82300000
1660309969.844808,13:12:49.844808,6830,0.89200000
1660309982.119810,13:13:02.119810,6828,0.75600000
1660309994.540811,13:13:14.540811,6826,0.69100000
1660310007.254812,13:13:27.254812,6824,0.93100000
1660310019.514807,13:13:39.514807,6822,0.73900000
1660310032.113808,13:13:52.113808,6820,0.92100000
1660310044.356811,13:14:04.356811,6818,0.63900000
1660310057.251811,13:14:17.251811,6816,0.96000000
1660310069.089807,13:14:29.089807,6814,0.58300000
1660310081.313810,13:14:41.313810,6812,0.33200000
1660310094.211810,13:14:54.211810,6810,0.67500000
1660310106.302808,13:15:06.302808,6808,0.30600000
1660310118.807807,13:15:18.807807,6806,0.43600000
1660310131.638809,13:15:31.638809,6804,0.90600000
1660310143.558811,13:15:43.558811,6802,0.52600000
1660310156.056807,13:15:56.056807,6800,0.68500000
1660310167.886810,13:16:07.886810,6798,0.22900000
1660310180.492810,13:16:20.492810,6796,0.47900000
1660310192.861807,13:16:32.861807,6794,0.40900000
1660310205.221808,13:16:45.221808,6792,0.26300000
1660310217.976809,13:16:57.976809,6790,0.53300000
1660310230.079810,13:17:10.079810,6788,0.12100000
1660310242.970811,13:17:22.970811,6786,0.53800000
1660310255.884812,13:17:35.884812,6784,0.96700000
1660310268.027806,13:17:48.027806,6782,0.72100000
1660310280.129809,13:18:00.129809,6780,0.35100000
1660310293.063810,13:18:13.063810,6778,0.72800000
1660310305.441795,13:18:25.441795,6776,0.43100000
1660310318.037807,13:18:38.037807,6774,0.59100000
1660310330.432807,13:18:50.432807,6772,0.50100000
1660310342.994808,13:19:02.994808,6770,0.56700000
1660310355.767810,13:19:15.767810,6768,0.87400000
1660310368.113812,13:19:28.113812,6766,0.74700000
1660310380.611807,13:19:40.611807,6764,0.76200000
1660310392.998809,13:19:52.998809,6762,0.74300000
1660310405.168811,13:20:05.168811,6760,0.36000000
1660310417.894812,13:20:17.894812,6758,0.66800000
1660310430.298807,13:20:30.298807,6756,0.63600000
1660310442.241810,13:20:42.241810,6754,0.27100000
1660310454.747811,13:20:54.747811,6752,0.32800000
1660310466.915807,13:21:06.915807,6750,0.14400000
1660310479.618808,13:21:19.618808,6748,0.28800000
1660310492.199809,13:21:32.199809,6746,0.40400000
1660310504.720811,13:21:44.720811,6744,0.66200000
1660310517.109807,13:21:57.109807,6742,0.71600000
1660310529.408808,13:22:09.408808,6740,0.52600000
1660310541.247811,13:22:21.247811,6738,0.08100000
1660310554.313811,13:22:34.313811,6736,0.59500000
1660310566.525807,13:22:46.525807,6734,0.37800000
1660310579.376809,13:22:59.376809,6732,0.68100000
1660310591.864810,13:23:11.864810,6730,0.92800000
1660310603.775811,13:23:23.775811,6728,0.46400000
1660310616.656812,13:23:36.656812,6726,0.89700000
1660310628.918808,13:23:48.918808,6724,0.64300000
1660310640.836810,13:24:00.836810,6722,0.25200000
1660310653.674811,13:24:13.674811,6720,0.65700000
1660310666.016807,13:24:26.016807,6718,0.90000000
1660310678.548808,13:24:38.548808,6716,0.86800000
1660310691.091809,13:24:51.091809,6714,0.99400000
1660310703.186812,13:25:03.186812,6712,0.75500000
1660310715.399808,13:25:15.399808,6710,0.65800000
1660310728.073808,13:25:28.073808,6708,0.77900000
1660310740.434810,13:25:40.434810,6706,0.81600000
1660310752.471807,13:25:52.471807,6704,0.40700000
1660310777.717810,13:26:17.717810,6700,0.79200000
1660310790.212810,13:26:30.212810,6698,0.88900000
1660310802.136807,13:26:42.136807,6696,0.45700000
1660310814.225808,13:26:54.225808,6694,0.08900000
1660310827.293810,13:27:07.293810,6692,0.71300000
1660310839.373812,13:27:19.373812,6690,0.57200000
1660310851.889815,13:27:31.889815,6688,0.44600000
1660310864.695807,13:27:44.695807,6686,0.96300000
1660310876.860809,13:27:56.860809,6684,0.67500000
1660310889.598811,13:28:09.598811,6682,0.93000000
1660310902.079795,13:28:22.079795,6680,0.97300000
1660310914.188807,13:28:34.188807,6678,0.65100000
1660310926.507810,13:28:46.507810,6676,0.32700000
1660310938.793811,13:28:58.793811,6674,0.26400000
1660310951.825812,13:29:11.825812,6672,0.72200000
1660310963.809808,13:29:23.809808,6670,0.26500000
1660310976.613809,13:29:36.613809,6668,0.56900000
1660310989.196810,13:29:49.196810,6666,0.73100000
1660311001.622812,13:30:01.622812,6664,0.63600000
1660311014.306807,13:30:14.306807,6662,0.95200000
1660311026.627808,13:30:26.627808,6660,0.70800000
1660311039.108809,13:30:39.108809,6658,0.91400000
1660311051.493811,13:30:51.493811,6656,0.73400000
1660311063.912806,13:31:03.912806,6654,0.59100000
1660311076.583809,13:31:16.583809,6652,0.85000000
1660311088.834809,13:31:28.834809,6650,0.57000000
1660311100.850811,13:31:40.850811,6648,0.10200000
1660311113.886811,13:31:53.886811,6646,0.71600000
1660311126.450807,13:32:06.450807,6644,0.89500000
1660311138.839808,13:32:18.839808,6642,0.90500000
1660311151.371810,13:32:31.371810,6640,0.95600000
1660311163.497807,13:32:43.497807,6638,0.64000000
1660311175.776808,13:32:55.776808,6636,0.49500000
1660311188.223810,13:33:08.223810,6634,0.50700000
1660311201.153809,13:33:21.153809,6632,0.90200000
1660311213.323812,13:33:33.323812,6630,0.65100000
1660311225.913806,13:33:45.913806,6628,0.79600000
1660311237.887809,13:33:57.887809,6626,0.30900000
1660311250.516811,13:34:10.516811,6624,0.58700000
1660311262.955813,13:34:22.955813,6622,0.58400000
1660311274.881808,13:34:34.881808,6620,0.12800000
1660311287.650809,13:34:47.650809,6618,0.23600000
1660311300.596810,13:35:00.596810,6616,0.80500000
1660311312.868812,13:35:12.868812,6614,0.61800000
1660311325.257808,13:35:25.257808,6612,0.55900000
1660311338.198807,13:35:38.198807,6610,0.97700000
1660311350.421810,13:35:50.421810,6608,0.70500000
1660311363.103810,13:36:03.103810,6606,0.92800000
1660311375.240807,13:36:15.240807,6604,0.53600000
1660311387.862808,13:36:27.862808,6602,0.89400000
1660311400.383808,13:36:40.383808,6600,0.92100000
1660311412.326811,13:36:52.326811,6598,0.59200000
1660311424.968807,13:37:04.968807,6596,0.85100000
1660311437.110808,13:37:17.110808,6594,0.60400000
1660311449.911809,13:37:29.911809,6592,0.93900000
1660311462.138812,13:37:42.138812,6590,0.80600000
1660311474.775812,13:37:54.775812,6588,0.77200000
1660311487.213807,13:38:07.213807,6586,0.78900000
1660311499.185810,13:38:19.185810,6584,0.37500000
1660311512.046811,13:38:32.046811,6582,0.88000000
1660311524.380815,13:38:44.380815,6580,0.72900000
1660311537.094808,13:38:57.094808,6578,0.93500000
1660311549.296809,13:39:09.296809,6576,0.58200000
1660311561.204812,13:39:21.204812,6574,0.10500000
1660311574.347810,13:39:34.347810,6572,0.68600000
1660311586.933809,13:39:46.933809,6570,0.79100000
1660311599.292808,13:39:59.292808,6568,0.92500000
1660311611.648810,13:40:11.648810,6566,0.91200000
1660311623.818812,13:40:23.818812,6564,0.61400000
1660311636.491807,13:40:36.491807,6562,0.92600000
1660311648.843809,13:40:48.843809,6560,0.84700000
1660311661.342809,13:41:01.342809,6558,0.86900000
1660311673.911811,13:41:13.911811,6556,0.96600000
1660311685.927808,13:41:25.927808,6554,0.48800000
1660311698.482809,13:41:38.482809,6552,0.70700000
1660311710.929810,13:41:50.929810,6550,0.67500000
1660311723.216813,13:42:03.216813,6548,0.48700000
1660311736.010807,13:42:16.010807,6546,0.85800000
1660311748.189815,13:42:28.189815,6544,0.61200000
1660311760.500811,13:42:40.500811,6542,0.49000000
1660311772.434807,13:42:52.434807,6540,0.07600000
1660311785.254808,13:43:05.254808,6538,0.50200000
1660311798.111809,13:43:18.111809,6536,0.90000000
1660311810.192810,13:43:30.192810,6534,0.51400000
1660311822.963812,13:43:42.963812,6532,0.99700000
1660311835.060808,13:43:55.060808,6530,0.73400000
1660311847.068811,13:44:07.068811,6528,0.37400000
1660311859.610807,13:44:19.610807,6526,0.61900000
1660311872.458808,13:44:32.458808,6524,0.77100000
1660311884.898808,13:44:44.898808,6522,0.95600000
1660311897.161810,13:44:57.161810,6520,0.72200000
1660311909.219807,13:45:09.219807,6518,0.41600000
1660311922.108808,13:45:22.108808,6516,0.72800000
1660311934.024809,13:45:34.024809,6514,0.26000000
1660311946.639811,13:45:46.639811,6512,0.37300000
1660311959.081807,13:45:59.081807,6510,0.53700000
1660311971.317808,13:46:11.317808,6508,0.36600000
1660311984.204808,13:46:24.204808,6506,0.78300000
1660311996.204811,13:46:36.204811,6504,0.34000000
1660312008.536808,13:46:48.536808,6502,0.27600000
1660312021.313807,13:47:01.313807,6500,0.80400000
1660312033.862807,13:47:13.862807,6498,0.81600000
1660312045.829812,13:47:25.829812,6496,0.43800000
1660312058.817811,13:47:38.817811,6494,0.81000000
1660312071.289808,13:47:51.289808,6492,0.76900000
1660312083.486809,13:48:03.486809,6490,0.57200000
1660312096.132809,13:48:16.132809,6488,0.79300000
1660312108.318812,13:48:28.318812,6486,0.54200000
1660312120.872808,13:48:40.872808,6484,0.55800000
1660312133.454808,13:48:53.454808,6482,0.79800000
1660312145.841809,13:49:05.841809,6480,0.75800000
1660312157.888807,13:49:17.888807,6478,0.47500000
1660312170.640807,13:49:30.640807,6476,0.78100000
1660312183.040809,13:49:43.040809,6474,0.90600000
1660312194.929807,13:49:54.929807,6472,0.46000000
1660312207.840808,13:50:07.840808,6470,0.87800000
1660312220.143807,13:50:20.143807,6468,0.64700000
1660312232.529809,13:50:32.529809,6466,0.71800000
1660312244.573807,13:50:44.573807,6464,0.33000000
1660312257.392807,13:50:57.392807,6462,0.69600000
1660312270.287807,13:51:10.287807,6460,0.98900000
1660312282.176810,13:51:22.176810,6458,0.56800000
1660312294.367812,13:51:34.367812,6456,0.43100000
1660312306.706808,13:51:46.706808,6454,0.30400000
1660312319.424809,13:51:59.424809,6452,0.45600000
1660312331.976810,13:52:11.976810,6450,0.66900000
1660312344.369812,13:52:24.369812,6448,0.68400000
1660312356.586807,13:52:36.586807,6446,0.36300000
1660312369.796807,13:52:49.796807,6444,0.84400000
1660312382.563807,13:53:02.563807,6442,0.74500000
1660312394.879809,13:53:14.879809,6440,0.35900000
1660312407.858810,13:53:27.858810,6438,0.68800000
1660312420.913810,13:53:40.913810,6436,0.97700000
1660312432.997807,13:53:52.997807,6434,0.53900000
1660312445.412807,13:54:05.412807,6432,0.65300000
1660312458.062809,13:54:18.062809,6430,0.80200000
1660312470.534811,13:54:30.534811,6428,0.78400000
1660312482.591808,13:54:42.591808,6426,0.40200000
1660312494.668809,13:54:54.668809,6424,0.10200000
1660312507.079811,13:55:07.079811,6422,0.09800000
1660312520.031810,13:55:20.031810,6420,0.56500000
1660312532.200807,13:55:32.200807,6418,0.41000000
1660312544.651809,13:55:44.651809,6416,0.41100000
1660312557.242811,13:55:57.242811,6414,0.44700000
1660312570.083810,13:56:10.083810,6412,0.83100000
1660312582.496807,13:56:22.496807,6410,0.57600000
1660312595.302808,13:56:35.302808,6408,0.41600000
1660312608.420807,13:56:48.420807,6406,0.88300000
1660312620.742809,13:57:00.742809,6404,0.40900000
1660312633.585809,13:57:13.585809,6402,0.68000000
1660312646.051811,13:57:26.051811,6400,0.55500000
1660312658.488807,13:57:38.488807,6398,0.39600000
1660312671.192807,13:57:51.192807,6396,0.43600000
1660312684.120807,13:58:04.120807,6394,0.74000000
1660312696.619809,13:58:16.619809,6392,0.47400000
1660312709.459808,13:58:29.459808,6390,0.65600000
1660312722.094810,13:58:42.094810,6388,0.59200000
1660312734.923810,13:58:54.923810,6386,0.53700000
1660312747.862810,13:59:07.862810,6384,0.71400000
1660312760.683812,13:59:20.683812,6382,0.73900000
1660312773.638813,13:59:33.638813,6380,0.96900000
1660312785.907809,13:59:45.907809,6378,0.58500000
1660312798.940807,13:59:58.940807,6376,0.91900000
1660312811.187810,14:00:11.187810,6374,0.47500000
1660312824.630809,14:00:24.630809,6372,0.95700000
1660312836.984812,14:00:36.984812,6370,0.71500000
1660312849.307807,14:00:49.307807,6368,0.35800000
1660312862.450812,14:01:02.450812,6366,0.76200000
1660312874.799807,14:01:14.799807,6364,0.34300000
1660312888.125808,14:01:28.125808,6362,0.99300000
1660312900.498809,14:01:40.498809,6360,0.94300000
1660312912.590812,14:01:52.590812,6358,0.63900000
1660312925.051807,14:02:05.051807,6356,0.71400000
1660312937.490809,14:02:17.490809,6354,0.75600000
1660312949.884810,14:02:29.884810,6352,0.59700000
1660312962.125807,14:02:42.125807,6350,0.31800000
1660312975.219807,14:02:55.219807,6348,0.83100000
1660312987.319808,14:03:07.319808,6346,0.34500000
1660312999.608811,14:03:19.608811,6344,0.07600000
1660313012.359811,14:03:32.359811,6342,0.47400000
1660313024.596807,14:03:44.596807,6340,0.14700000
1660313037.335808,14:03:57.335808,6338,0.60600000
1660313049.974807,14:04:09.974807,6336,0.75600000
1660313062.287811,14:04:22.287811,6334,0.56300000
1660313075.018807,14:04:35.018807,6332,0.78100000
1660313087.470808,14:04:47.470808,6330,0.92800000
1660313099.400811,14:04:59.400811,6328,0.45500000
1660313111.852807,14:05:11.852807,6326,0.40200000
1660313124.586807,14:05:24.586807,6324,0.71900000
1660313137.283808,14:05:37.283808,6322,0.96100000
1660313149.483811,14:05:49.483811,6320,0.70500000
1660313161.388807,14:06:01.388807,6318,0.22500000
1660313174.058809,14:06:14.058809,6316,0.54000000
1660313186.341811,14:06:26.341811,6314,0.37200000
1660313198.774807,14:06:38.774807,6312,0.34300000
1660313210.888809,14:06:50.888809,6310,0.00400000
1660313223.442810,14:07:03.442810,6308,0.23300000
1660313236.270810,14:07:16.270810,6306,0.73700000
1660313248.720812,14:07:28.720812,6304,0.74100000
1660313261.289808,14:07:41.289808,6302,0.99400000
1660313273.370810,14:07:53.370810,6300,0.65700000
1660313285.869812,14:08:05.869812,6298,0.65900000
1660313298.705812,14:08:18.705812,6296,0.85300000
1660313310.995808,14:08:30.995808,6294,0.63800000
1660313323.284810,14:08:43.284810,6292,0.44400000
1660313336.256810,14:08:56.256810,6290,0.93900000
1660313348.449807,14:09:08.449807,6288,0.48900000
1660313360.662809,14:09:20.662809,6286,0.39200000
1660313373.788809,14:09:33.788809,6284,0.82400000
1660313386.322809,14:09:46.322809,6282,0.95600000
1660313398.522811,14:09:58.522811,6280,0.75300000
1660313410.612809,14:10:10.612809,6278,0.37900000
1660313423.153809,14:10:23.153809,6276,0.57000000
1660313435.797812,14:10:35.797812,6274,0.88900000
1660313448.020814,14:10:48.020814,6272,0.41800000
1660313460.194809,14:11:00.194809,6270,0.40500000
1660313472.360811,14:11:12.360811,6268,0.22200000
1660313485.062807,14:11:25.062807,6266,0.47100000
1660313510.459808,14:11:50.459808,6262,0.91000000
1660313522.812811,14:12:02.812811,6260,0.91400000
1660313534.938807,14:12:14.938807,6258,0.60400000
1660313546.835809,14:12:26.835809,6256,0.12200000
1660313559.657809,14:12:39.657809,6254,0.45800000
1660313572.503810,14:12:52.503810,6252,0.88900000
1660313584.958794,14:13:04.958794,6250,0.90600000
1660313597.134808,14:13:17.134808,6248,0.70200000
1660313609.772809,14:13:29.772809,6246,0.97000000
1660313622.175811,14:13:42.175811,6244,0.86700000
1660313634.532806,14:13:54.532806,6242,0.81700000
1660313647.231807,14:14:07.231807,6240,0.93400000
1660313659.566808,14:14:19.566808,6238,0.77300000
1660313671.909811,14:14:31.909811,6236,0.65400000
1660313683.912809,14:14:43.912809,6234,0.17600000
1660313696.715808,14:14:56.715808,6232,0.41900000
1660313709.547810,14:15:09.547810,6230,0.87000000
1660313722.107811,14:15:22.107811,6228,0.89000000
1660313734.629807,14:15:34.629807,6226,0.99500000
1660313746.986810,14:15:46.986810,6224,0.92400000
1660313759.318810,14:15:59.318810,6222,0.66400000
1660313771.502807,14:16:11.502807,6220,0.37700000
1660313783.944808,14:16:23.944808,6218,0.42300000
1660313796.605809,14:16:36.605809,6216,0.76300000
1660313808.532807,14:16:48.532807,6214,0.42600000
1660313821.503806,14:17:01.503806,6212,0.93200000
1660313833.871808,14:17:13.871808,6210,0.91600000
1660313845.992810,14:17:25.992810,6208,0.56700000
1660313858.731811,14:17:38.731811,6206,0.92300000
1660313870.637808,14:17:50.637808,6204,0.43600000
1660313883.252809,14:18:03.252809,6202,0.64700000
1660313895.675812,14:18:15.675812,6200,0.78200000
1660313908.322806,14:18:28.322806,6198,0.91300000
1660313920.623809,14:18:40.623809,6196,0.73700000
1660313932.947811,14:18:52.947811,6194,0.74500000
1660313945.365807,14:19:05.365807,6192,0.65900000
1660313957.519808,14:19:17.519808,6190,0.43600000
1660313970.177809,14:19:30.177809,6188,0.74000000
1660313982.559811,14:19:42.559811,6186,0.70000000
1660313995.297807,14:19:55.297807,6184,0.92700000
1660314007.263809,14:20:07.263809,6182,0.60500000
1660314019.847811,14:20:19.847811,6180,0.71200000
1660314031.780808,14:20:31.780808,6178,0.28400000
1660314043.933810,14:20:43.933810,6176,0.02700000
1660314057.062809,14:20:57.062809,6174,0.72500000
1660314069.240811,14:21:09.240811,6172,0.33500000
1660314081.946811,14:21:21.946811,6170,0.81800000
1660314094.452809,14:21:34.452809,6168,0.83800000
1660314106.583811,14:21:46.583811,6166,0.72500000
1660314118.562807,14:21:58.562807,6164,0.23800000
1660314131.265808,14:22:11.265808,6162,0.49500000
1660314144.104809,14:22:24.104809,6160,0.95800000
1660314156.519811,14:22:36.519811,6158,0.96600000
1660314168.596808,14:22:48.596808,6156,0.61900000
1660314180.737810,14:23:00.737810,6154,0.36300000
1660314192.905807,14:23:12.905807,6152,0.20200000
1660314205.989806,14:23:25.989806,6150,0.82600000
1660314218.380809,14:23:38.380809,6148,0.84600000
1660314230.831810,14:23:50.831810,6146,0.79700000
1660314243.130812,14:24:03.130812,6144,0.71000000
1660314255.798809,14:24:15.798809,6142,0.84900000
1660314268.116809,14:24:28.116809,6140,0.63600000
1660314280.352811,14:24:40.352811,6138,0.46900000
1660314293.195807,14:24:53.195807,6136,0.88100000
1660314305.198809,14:25:05.198809,6134,0.48800000
1660314317.739810,14:25:17.739810,6132,0.63700000
1660314330.378812,14:25:30.378812,6130,0.94400000
1660314342.285808,14:25:42.285808,6128,0.49200000
1660314354.982807,14:25:54.982807,6126,0.69800000
1660314367.852810,14:26:07.852810,6124,0.97400000
1660314379.783807,14:26:19.783807,6122,0.48900000
1660314392.715808,14:26:32.715808,6120,0.88300000
1660314404.860810,14:26:44.860810,6118,0.60600000
1660314417.147806,14:26:57.147806,6116,0.36600000
1660314429.437808,14:27:09.437808,6114,0.42600000
1660314441.851810,14:27:21.851810,6112,0.43000000
1660314454.544811,14:27:34.544811,6110,0.85600000
1660314466.791807,14:27:46.791807,6108,0.78400000
1660314478.928809,14:27:58.928809,6106,0.65000000
1660314491.585812,14:28:11.585812,6104,0.80600000
1660314503.480807,14:28:23.480807,6102,0.36900000
1660314516.587808,14:28:36.587808,6100,0.93200000
1660314528.798811,14:28:48.798811,6098,0.91500000
1660314540.830807,14:29:00.830807,6096,0.46500000
1660314553.305809,14:29:13.305809,6094,0.58800000
1660314566.273808,14:29:26.273808,6092,0.93400000
1660314578.257811,14:29:38.257811,6090,0.56100000
1660314590.910806,14:29:50.910806,6088,0.76700000
1660314603.596807,14:30:03.596807,6086,0.99900000
1660314615.684812,14:30:15.684812,6084,0.60400000
1660314628.332806,14:30:28.332806,6082,0.97700000
1660314640.875807,14:30:40.875807,6080,0.80200000
1660314653.237808,14:30:53.237808,6078,0.74800000
1660314665.320811,14:31:05.320811,6076,0.46800000
1660314677.925808,14:31:17.925808,6074,0.83700000
1660314689.983808,14:31:29.983808,6072,0.47000000
1660314702.509810,14:31:42.509810,6070,0.49600000
1660314714.597807,14:31:54.597807,6068,0.05100000
1660314727.439807,14:32:07.439807,6066,0.47300000
1660314739.956807,14:32:19.956807,6064,0.51500000
1660314751.960812,14:32:31.960812,6062,0.17100000
1660314764.929811,14:32:44.929811,6060,0.52200000
1660314777.524807,14:32:57.524807,6058,0.66100000
1660314789.828808,14:33:09.828808,6056,0.58200000
1660314802.500810,14:33:22.500810,6054,0.79800000
1660314815.189811,14:33:35.189811,6052,0.97500000
1660314827.121807,14:33:47.121807,6050,0.52900000
1660314840.053808,14:34:00.053808,6048,0.95200000
1660314852.104810,14:34:12.104810,6046,0.65900000
1660314864.856812,14:34:24.856812,6044,0.88600000
1660314877.071808,14:34:37.071808,6042,0.72800000
1660314889.478809,14:34:49.478809,6040,0.61100000
1660314902.008810,14:35:02.008810,6038,0.73700000
1660314914.637811,14:35:14.637811,6036,0.92400000
1660314926.650808,14:35:26.650808,6034,0.45700000
1660314939.375809,14:35:39.375809,6032,0.49600000
1660314951.688811,14:35:51.688811,6030,0.49100000
1660314963.992807,14:36:03.992807,6028,0.27900000
1660314977.100807,14:36:17.100807,6026,0.86900000
1660314989.492808,14:36:29.492808,6024,0.78300000
1660315002.093809,14:36:42.093809,6022,0.99200000
1660315014.248807,14:36:54.248807,6020,0.63900000
1660315026.690807,14:37:06.690807,6018,0.66400000
1660315039.458808,14:37:19.458808,6016,0.99600000
1660315051.680811,14:37:31.680811,6014,0.88100000
1660315063.780807,14:37:43.780807,6012,0.39900000
1660315076.616808,14:37:56.616808,6010,0.83700000
1660315089.013809,14:38:09.013809,6008,0.64200000
1660315101.080806,14:38:21.080806,6006,0.28700000
1660315113.889806,14:38:33.889806,6004,0.57800000
1660315125.996810,14:38:45.996810,6002,0.30100000
1660315139.025809,14:38:59.025809,6000,0.81600000
1660315150.958811,14:39:10.958811,5998,0.41000000
1660315163.361807,14:39:23.361807,5996,0.18900000
1660315176.207808,14:39:36.207808,5994,0.59300000
1660315188.212811,14:39:48.212811,5992,0.16900000
1660315200.638808,14:40:00.638808,5990,0.16600000
1660315213.736807,14:40:13.736807,5988,0.82800000
1660315225.829809,14:40:25.829809,5986,0.47400000
1660315238.350811,14:40:38.350811,5984,0.42300000
1660315251.122812,14:40:51.122812,5982,0.78900000
1660315263.738807,14:41:03.738807,5980,0.79500000
1660315275.841809,14:41:15.841809,5978,0.50900000
1660315288.942809,14:41:28.942809,5976,0.95900000
1660315301.234811,14:41:41.234811,5974,0.82600000
1660315313.543808,14:41:53.543808,5972,0.63400000
1660315326.197807,14:42:06.197807,5970,0.86800000
1660315338.896809,14:42:18.896809,5968,1.00000000
1660315351.267811,14:42:31.267811,5966,1.00000000
1660315363.403807,14:42:43.403807,5964,0.67400000
1660315376.026808,14:42:56.026808,5962,0.78500000
1660315388.677810,14:43:08.677810,5960,0.99500000
1660315400.510807,14:43:20.510807,5958,0.53500000
1660315413.079808,14:43:33.079808,5956,0.66600000
1660315425.136811,14:43:45.136811,5954,0.36300000
1660315437.979812,14:43:57.979812,5952,0.74900000
1660315450.153807,14:44:10.153807,5950,0.58600000
1660315462.446809,14:44:22.446809,5948,0.22000000
1660315475.209813,14:44:35.209813,5946,0.64300000
1660315487.728813,14:44:47.728813,5944,0.72400000
1660315500.449807,14:45:00.449807,5942,0.89900000
1660315512.338810,14:45:12.338810,5940,0.43800000
1660315524.615806,14:45:24.615806,5938,0.22300000
1660315537.632807,14:45:37.632807,5936,0.67500000
1660315550.025808,14:45:50.025808,5934,0.59600000
1660315562.467809,14:46:02.467809,5932,0.50100000
1660315574.843812,14:46:14.843812,5930,0.51600000
1660315587.541806,14:46:27.541806,5928,0.72200000
1660315600.332807,14:46:40.332807,5926,0.93300000
1660315612.597809,14:46:52.597809,5924,0.68800000
1660315625.298810,14:47:05.298810,5922,0.99800000
1660315637.505794,14:47:17.505794,5920,0.88100000
1660315649.821808,14:47:29.821808,5918,0.77400000
1660315661.868811,14:47:41.868811,5916,0.49300000
1660315674.513807,14:47:54.513807,5914,0.76400000
