,,,Trigger SOV_GunStart Applied Dither
1660366424.650801,04:53:44.650801,6783,0.76100000
1660366435.751801,04:53:55.751801,6785,0.28600000
1660366447.870801,04:54:07.870801,6787,0.94000000
1660366459.506801,04:54:19.506801,6789,0.78600000
1660366470.827801,04:54:30.827801,6791,0.93600000
1660366482.108801,04:54:42.108801,6793,0.54900000
1660366493.887801,04:54:53.887801,6795,0.50500000
1660366504.977801,04:55:04.977801,6797,0.41200000
1660366516.639801,04:55:16.639801,6799,0.12400000
1660366528.094801,04:55:28.094801,6801,0.27300000
1660366539.828801,04:55:39.828801,6803,0.34200000
1660366551.569801,04:55:51.569801,6805,0.63600000
1660366563.835801,04:56:03.835801,6807,0.93700000
1660366575.205801,04:56:15.205801,6809,0.71900000
1660366586.907801,04:56:26.907801,6811,0.94900000
1660366598.505801,04:56:38.505801,6813,0.97000000
1660366610.058801,04:56:50.058801,6815,0.54000000
1660366621.723801,04:57:01.723801,6817,0.86000000
1660366633.017801,04:57:13.017801,6819,0.48200000
1660366645.035801,04:57:25.035801,6821,0.96700000
1660366656.299801,04:57:36.299801,6823,0.68200000
1660366667.540801,04:57:47.540801,6825,0.28800000
1660366679.280801,04:57:59.280801,6827,0.56800000
1660366690.830801,04:58:10.830801,6829,0.46700000
1660366702.616801,04:58:22.616801,6831,0.80400000
1660366714.395801,04:58:34.395801,6833,0.89400000
1660366725.787801,04:58:45.787801,6835,0.81700000
1660366737.243801,04:58:57.243801,6837,0.53300000
1660366749.049801,04:59:09.049801,6839,0.66800000
1660366760.204801,04:59:20.204801,6841,0.23200000
1660366772.459801,04:59:32.459801,6843,0.75400000
1660366784.130801,04:59:44.130801,6845,0.99200000
1660366795.582801,04:59:55.582801,6847,0.88700000
1660366807.243801,05:00:07.243801,6849,0.81600000
1660366818.437801,05:00:18.437801,6851,0.46100000
1660366830.548801,05:00:30.548801,6853,0.88300000
1660366841.685801,05:00:41.685801,6855,0.47300000
1660366853.835801,05:00:53.835801,6857,0.81100000
1660366865.242801,05:01:05.242801,6859,0.87500000
1660366877.406801,05:01:17.406801,6861,0.97500000
1660366888.554801,05:01:28.554801,6863,0.85600000
1660366900.120801,05:01:40.120801,6865,0.59500000
1660366912.028801,05:01:52.028801,6867,0.84700000
1660366923.754801,05:02:03.754801,6869,0.83400000
1660366935.075801,05:02:15.075801,6871,0.80400000
1660366946.637801,05:02:26.637801,6873,0.86900000
1660366957.724801,05:02:37.724801,6875,0.40800000
1660366969.653801,05:02:49.653801,6877,0.70500000
1660366981.297801,05:03:01.297801,6879,0.73200000
1660366992.636801,05:03:12.636801,6881,0.33400000
1660367004.764801,05:03:24.764801,6883,0.91800000
1660367016.669801,05:03:36.669801,6885,0.73300000
1660367027.955801,05:03:47.955801,6887,0.84100000
1660367039.212801,05:03:59.212801,6889,0.38700000
1660367050.939801,05:04:10.939801,6891,0.69900000
1660367062.896801,05:04:22.896801,6893,1.00000000
1660367074.112801,05:04:34.112801,6895,0.71000000
1660367085.834801,05:04:45.834801,6897,0.81900000
1660367096.764801,05:04:56.764801,6899,0.43100000
1660367109.441801,05:05:09.441801,6901,1.00000000
1660367120.349801,05:05:20.349801,6903,0.51900000
1660367131.748801,05:05:31.748801,6905,0.53100000
1660367143.659801,05:05:43.659801,6907,0.80000000
1660367155.285801,05:05:55.285801,6909,0.48400000
1660367166.127801,05:06:06.127801,6911,0.51500000
1660367178.580801,05:06:18.580801,6913,0.81500000
1660367190.027801,05:06:30.027801,6915,0.57100000
1660367201.123801,05:06:41.123801,6917,0.30300000
1660367212.718801,05:06:52.718801,6919,0.28100000
1660367224.401801,05:07:04.401801,6921,0.09000000
1660367235.929801,05:07:15.929801,6923,0.20800000
1660367247.879801,05:07:27.879801,6925,0.20000000
1660367259.898801,05:07:39.898801,6927,0.59700000
1660367271.172801,05:07:51.172801,6929,0.18900000
1660367283.009801,05:08:03.009801,6931,0.68900000
1660367294.949801,05:08:14.949801,6933,0.96600000
1660367306.440801,05:08:26.440801,6935,0.57900000
1660367317.942801,05:08:37.942801,6937,0.70100000
1660367329.515801,05:08:49.515801,6939,0.57600000
1660367341.430801,05:09:01.430801,6941,0.98100000
1660367352.638801,05:09:12.638801,6943,0.55100000
1660367363.630801,05:09:23.630801,6945,0.08900000
1660367375.569801,05:09:35.569801,6947,0.47300000
1660367387.587801,05:09:47.587801,6949,0.79200000
1660367398.803801,05:09:58.803801,6951,0.72000000
1660367410.808801,05:10:10.808801,6953,0.82900000
1660367421.907801,05:10:21.907801,6955,0.52500000
1660367433.553801,05:10:33.553801,6957,0.34000000
1660367445.458801,05:10:45.458801,6959,0.79900000
1660367456.931801,05:10:56.931801,6961,0.49500000
1660367468.536801,05:11:08.536801,6963,0.62300000
1660367480.062801,05:11:20.062801,6965,0.41100000
1660367491.425801,05:11:31.425801,6967,0.42400000
1660367503.652801,05:11:43.652801,6969,0.92600000
1660367514.953801,05:11:54.953801,6971,0.75300000
1660367526.604801,05:12:06.604801,6973,0.68500000
1660367538.168801,05:12:18.168801,6975,0.96000000
1660367549.725801,05:12:29.725801,6977,0.98000000
1660367561.235801,05:12:41.235801,6979,0.70800000
1660367572.998801,05:12:52.998801,6981,0.99100000
1660367584.743801,05:13:04.743801,6983,0.99400000
1660367595.918801,05:13:15.918801,6985,0.53500000
1660367607.239801,05:13:27.239801,6987,0.48300000
1660367619.496801,05:13:39.496801,6989,0.78700000
1660367631.180801,05:13:51.180801,6991,0.91200000
1660367642.279801,05:14:02.279801,6993,0.58500000
1660367654.409801,05:14:14.409801,6995,0.95500000
1660367665.978801,05:14:25.978801,6997,0.93100000
1660367676.907801,05:14:36.907801,6999,0.51600000
1660367688.774801,05:14:48.774801,7001,0.70200000
1660367699.916801,05:14:59.916801,7003,0.36100000
1660367711.939801,05:15:11.939801,7005,0.82300000
1660367723.639801,05:15:23.639801,7007,0.64300000
1660367735.354801,05:15:35.354801,7009,0.93000000
1660367746.675801,05:15:46.675801,7011,0.69600000
1660367758.016801,05:15:58.016801,7013,0.53200000
1660367770.025801,05:16:10.025801,7015,0.82000000
1660367781.455801,05:16:21.455801,7017,0.58100000
1660367793.279801,05:16:33.279801,7019,0.98900000
1660367804.852801,05:16:44.852801,7021,1.00000000
1660367816.372801,05:16:56.372801,7023,0.93400000
1660367827.451801,05:17:07.451801,7025,0.48500000
1660367839.093801,05:17:19.093801,7027,0.64700000
1660367850.277801,05:17:30.277801,7029,0.25200000
1660367861.591801,05:17:41.591801,7031,0.08600000
1660367873.318801,05:17:53.318801,7033,0.09700000
1660367885.179801,05:18:05.179801,7035,0.39500000
1660367896.707801,05:18:16.707801,7037,0.23800000
1660367908.735801,05:18:28.735801,7039,0.77600000
1660367920.301801,05:18:40.301801,7041,0.67800000
1660367931.411801,05:18:51.411801,7043,0.42700000
1660367942.978801,05:19:02.978801,7045,0.18900000
1660367955.033801,05:19:15.033801,7047,0.58000000
1660367966.949801,05:19:26.949801,7049,0.82900000
1660367978.531801,05:19:38.531801,7051,0.83400000
1660367990.196801,05:19:50.196801,7053,0.96800000
1660368001.495801,05:20:01.495801,7055,0.66600000
1660368013.345801,05:20:13.345801,7057,0.98100000
1660368024.386801,05:20:24.386801,7059,0.57700000
1660368036.889801,05:20:36.889801,7061,0.97900000
1660368048.171801,05:20:48.171801,7063,0.88100000
1660368059.865801,05:20:59.865801,7065,0.84700000
1660368071.015801,05:21:11.015801,7067,0.50300000
1660368082.421801,05:21:22.421801,7069,0.28500000
1660368093.843801,05:21:33.843801,7071,0.16000000
1660368105.213801,05:21:45.213801,7073,0.05100000
1660368117.170801,05:21:57.170801,7075,0.38800000
1660368128.341801,05:22:08.341801,7077,0.02500000
1660368140.455801,05:22:20.455801,7079,0.52700000
1660368152.303801,05:22:32.303801,7081,0.75100000
1660368163.687801,05:22:43.687801,7083,0.49900000
1660368174.964801,05:22:54.964801,7085,0.01900000
1660368186.460801,05:23:06.460801,7087,0.31000000
1660368198.739801,05:23:18.739801,7089,0.80500000
1660368210.414801,05:23:30.414801,7091,0.92100000
1660368221.889801,05:23:41.889801,7093,0.94000000
1660368232.976801,05:23:52.976801,7095,0.50300000
1660368244.965801,05:24:04.965801,7097,0.63100000
1660368256.336801,05:24:16.336801,7099,0.69600000
1660368268.501801,05:24:28.501801,7101,0.99600000
1660368279.537801,05:24:39.537801,7103,0.55200000
1660368291.429801,05:24:51.429801,7105,0.51500000
1660368302.866801,05:25:02.866801,7107,0.71600000
1660368314.833801,05:25:14.833801,7109,0.73300000
1660368325.928801,05:25:25.928801,7111,0.35700000
1660368337.125801,05:25:37.125801,7113,0.04600000
1660368348.725801,05:25:48.725801,7115,0.01800000
1660368360.786801,05:26:00.786801,7117,0.36000000
1660368372.676801,05:26:12.676801,7119,0.68200000
1660368384.013801,05:26:24.013801,7121,0.48700000
1660368395.775801,05:26:35.775801,7123,0.59300000
1660368407.271801,05:26:47.271801,7125,0.74600000
1660368419.002801,05:26:59.002801,7127,0.78400000
1660368430.089801,05:27:10.089801,7129,0.33900000
1660368441.376801,05:27:21.376801,7131,0.07200000
1660368453.569801,05:27:33.569801,7133,0.34400000
1660368465.541801,05:27:45.541801,7135,0.94800000
1660368476.999801,05:27:56.999801,7137,0.72500000
1660368488.540801,05:28:08.540801,7139,0.54900000
1660368500.434801,05:28:20.434801,7141,0.94900000
1660368512.040801,05:28:32.040801,7143,0.91500000
1660368523.356801,05:28:43.356801,7145,0.59200000
1660368534.322801,05:28:54.322801,7147,0.11400000
1660368546.309801,05:29:06.309801,7149,0.21600000
1660368558.344801,05:29:18.344801,7151,0.79000000
1660368569.608801,05:29:29.608801,7153,0.51400000
1660368581.547801,05:29:41.547801,7155,0.77000000
1660368592.899801,05:29:52.899801,7157,0.36200000
1660368604.990801,05:30:04.990801,7159,0.76300000
1660368616.528801,05:30:16.528801,7161,0.67300000
1660368628.188801,05:30:28.188801,7163,0.82900000
1660368639.602801,05:30:39.602801,7165,0.87500000
1660368651.025801,05:30:51.025801,7167,0.60600000
1660368662.998801,05:31:02.998801,7169,0.93900000
1660368674.201801,05:31:14.201801,7171,0.60800000
1660368686.056801,05:31:26.056801,7173,0.81500000
1660368697.531801,05:31:37.531801,7175,0.86500000
1660368708.871801,05:31:48.871801,7177,0.74600000
1660368720.241801,05:32:00.241801,7179,0.56700000
1660368732.232801,05:32:12.232801,7181,0.96900000
1660368743.416801,05:32:23.416801,7183,0.71000000
1660368755.069801,05:32:35.069801,7185,0.58800000
1660368766.429801,05:32:46.429801,7187,0.56000000
1660368778.371801,05:32:58.371801,7189,0.84400000
1660368789.940801,05:33:09.940801,7191,0.97900000
1660368801.911801,05:33:21.911801,7193,0.90000000
1660368813.057801,05:33:33.057801,7195,0.45200000
1660368824.164801,05:33:44.164801,7197,0.00000000
1660368835.862801,05:33:55.862801,7199,0.13700000
1660368847.791801,05:34:07.791801,7201,0.58200000
1660368859.792801,05:34:19.792801,7203,0.96200000
1660368870.865801,05:34:30.865801,7205,0.53900000
1660368882.040801,05:34:42.040801,7207,0.31300000
1660368893.516801,05:34:53.516801,7209,0.12000000
1660368906.044801,05:35:06.044801,7211,0.77900000
1660368917.491801,05:35:17.491801,7213,0.75200000
1660368929.067801,05:35:29.067801,7215,0.74800000
1660368940.779801,05:35:40.779801,7217,0.92800000
1660368952.065801,05:35:52.065801,7219,0.53700000
1660368963.604801,05:36:03.604801,7221,0.54900000
1660368974.845801,05:36:14.845801,7223,0.09100000
1660368987.154801,05:36:27.154801,7225,0.91400000
1660368998.566801,05:36:38.566801,7227,0.75200000
1660369010.465801,05:36:50.465801,7229,0.96700000
1660369022.357801,05:37:02.357801,7231,0.98700000
1660369033.597801,05:37:13.597801,7233,0.78300000
1660369045.419801,05:37:25.419801,7235,0.98900000
1660369056.684801,05:37:36.684801,7237,0.61400000
1660369068.761801,05:37:48.761801,7239,0.93900000
1660369080.202801,05:38:00.202801,7241,0.94800000
1660369091.810801,05:38:11.810801,7243,0.72800000
1660369103.045801,05:38:23.045801,7245,0.27800000
1660369114.438801,05:38:34.438801,7247,0.14900000
1660369126.289801,05:38:46.289801,7249,0.67800000
1660369138.020801,05:38:58.020801,7251,0.79100000
1660369149.650801,05:39:09.650801,7253,0.78500000
1660369160.601801,05:39:20.601801,7255,0.32000000
1660369172.407801,05:39:32.407801,7257,0.50000000
1660369184.235801,05:39:44.235801,7259,0.76000000
1660369195.499801,05:39:55.499801,7261,0.36900000
1660369207.612801,05:40:07.612801,7263,0.82400000
1660369218.870801,05:40:18.870801,7265,0.60800000
1660369229.946801,05:40:29.946801,7267,0.21100000
1660369242.362801,05:40:42.362801,7269,0.86400000
1660369253.877801,05:40:53.877801,7271,0.81100000
1660369265.434801,05:41:05.434801,7273,0.66700000
1660369276.899801,05:41:16.899801,7275,0.67800000
1660369288.642801,05:41:28.642801,7277,0.90500000
1660369300.072801,05:41:40.072801,7279,0.52700000
1660369311.662801,05:41:51.662801,7281,0.67000000
1660369323.517801,05:42:03.517801,7283,0.90200000
1660369334.983801,05:42:14.983801,7285,0.95400000
1660369346.385801,05:42:26.385801,7287,0.71900000
1660369357.648801,05:42:37.648801,7289,0.50900000
1660369368.995801,05:42:48.995801,7291,0.09600000
1660369380.999801,05:43:00.999801,7293,0.67400000
1660369392.363801,05:43:12.363801,7295,0.64700000
1660369403.818801,05:43:23.818801,7297,0.47000000
1660369415.814801,05:43:35.814801,7299,0.89300000
1660369427.404801,05:43:47.404801,7301,0.81200000
1660369438.596801,05:43:58.596801,7303,0.64800000
1660369450.571801,05:44:10.571801,7305,0.98800000
1660369462.089801,05:44:22.089801,7307,0.99900000
1660369473.270801,05:44:33.270801,7309,0.59800000
1660369484.885801,05:44:44.885801,7311,0.72000000
1660369496.331801,05:44:56.331801,7313,0.37900000
1660369508.174801,05:45:08.174801,7315,0.72000000
1660369520.012801,05:45:20.012801,7317,0.95400000
1660369531.473801,05:45:31.473801,7319,0.85900000
1660369543.272801,05:45:43.272801,7321,0.96800000
1660369554.459801,05:45:54.459801,7323,0.66700000
1660369565.617801,05:46:05.617801,7325,0.40300000
1660369577.247801,05:46:17.247801,7327,0.17100000
1660369588.685801,05:46:28.685801,7329,0.19800000
1660369600.818801,05:46:40.818801,7331,0.68600000
1660369612.335801,05:46:52.335801,7333,0.89700000
1660369623.715801,05:47:03.715801,7335,0.70000000
1660369635.085801,05:47:15.085801,7337,0.22600000
1660369646.912801,05:47:26.912801,7339,0.45100000
1660369658.972801,05:47:38.972801,7341,0.88600000
1660369670.205801,05:47:50.205801,7343,0.42700000
1660369682.125801,05:48:02.125801,7345,0.98100000
1660369693.923801,05:48:13.923801,7347,0.98100000
1660369705.161801,05:48:25.161801,7349,0.84500000
1660369716.844801,05:48:36.844801,7351,0.98400000
1660369728.303801,05:48:48.303801,7353,0.66400000
1660369740.284801,05:49:00.284801,7355,0.99500000
1660369751.810801,05:49:11.810801,7357,0.92700000
1660369762.982801,05:49:22.982801,7359,0.65400000
1660369774.224801,05:49:34.224801,7361,0.43200000
1660369785.959801,05:49:45.959801,7363,0.39400000
1660369796.918801,05:49:56.918801,7365,0.02600000
1660369808.592801,05:50:08.592801,7367,0.19900000
1660369820.366801,05:50:20.366801,7369,0.22500000
1660369832.310801,05:50:32.310801,7371,0.74600000
1660369843.594801,05:50:43.594801,7373,0.26400000
1660369855.624801,05:50:55.624801,7375,0.66100000
1660369867.398801,05:51:07.398801,7377,0.99200000
1660369878.893801,05:51:18.893801,7379,0.63500000
1660369890.500801,05:51:30.500801,7381,0.84000000
1660369902.075801,05:51:42.075801,7383,0.71700000
1660369913.340801,05:51:53.340801,7385,0.53100000
1660369925.207801,05:52:05.207801,7387,0.73400000
1660369936.852801,05:52:16.852801,7389,0.68100000
1660369948.168801,05:52:28.168801,7391,0.71900000
1660369960.246801,05:52:40.246801,7393,0.82600000
1660369971.264801,05:52:51.264801,7395,0.40700000
1660369983.460801,05:53:03.460801,7397,0.88500000
1660369994.570801,05:53:14.570801,7399,0.80700000
1660370005.770801,05:53:25.770801,7401,0.36000000
1660370017.716801,05:53:37.716801,7403,0.60200000
1660370029.469801,05:53:49.469801,7405,0.71500000
1660370040.765801,05:54:00.765801,7407,0.46200000
1660370052.139801,05:54:12.139801,7409,0.15500000
1660370063.981801,05:54:23.981801,7411,0.59700000
1660370075.778801,05:54:35.778801,7413,0.66000000
1660370087.797801,05:54:47.797801,7415,0.99400000
1660370098.925801,05:54:58.925801,7417,0.90700000
1660370110.449801,05:55:10.449801,7419,0.74700000
1660370122.096801,05:55:22.096801,7421,0.56200000
1660370133.630801,05:55:33.630801,7423,0.61500000
1660370145.595801,05:55:45.595801,7425,0.85800000
1660370156.896801,05:55:56.896801,7427,0.46600000
1660370169.054801,05:56:09.054801,7429,0.99700000
1660370180.022801,05:56:20.022801,7431,0.54800000
1660370191.415801,05:56:31.415801,7433,0.29200000
1660370203.238801,05:56:43.238801,7435,0.45400000
1660370215.349801,05:56:55.349801,7437,0.79700000
1660370226.456801,05:57:06.456801,7439,0.55900000
1660370238.132801,05:57:18.132801,7441,0.58600000
1660370249.826801,05:57:29.826801,7443,0.66400000
1660370260.973801,05:57:40.973801,7445,0.34200000
1660370272.257801,05:57:52.257801,7447,0.25100000
1660370284.481801,05:58:04.481801,7449,0.84000000
1660370296.271801,05:58:16.271801,7451,0.99700000
1660370307.946801,05:58:27.946801,7453,0.81000000
1660370319.144801,05:58:39.144801,7455,0.69100000
1660370330.760801,05:58:50.760801,7457,0.60000000
1660370342.784801,05:59:02.784801,7459,0.82600000
1660370353.741801,05:59:13.741801,7461,0.34600000
1660370365.946801,05:59:25.946801,7463,0.87300000
1660370377.518801,05:59:37.518801,7465,0.65000000
1660370388.609801,05:59:48.609801,7467,0.19600000
1660370400.394801,06:00:00.394801,7469,0.48900000
1660370412.557801,06:00:12.557801,7471,0.83600000
1660370424.252801,06:00:24.252801,7473,0.97900000
1660370435.601801,06:00:35.601801,7475,0.64500000
1660370447.337801,06:00:47.337801,7477,0.96200000
1660370458.813801,06:00:58.813801,7479,0.92400000
1660370470.223801,06:01:10.223801,7481,0.74200000
1660370481.235801,06:01:21.235801,7483,0.47900000
1660370492.952802,06:01:32.952802,7485,0.45700000
1660370504.558801,06:01:44.558801,7487,0.33700000
1660370516.164801,06:01:56.164801,7489,0.59100000
1660370528.318801,06:02:08.318801,7491,0.85200000
1660370539.531801,06:02:19.531801,7493,0.57800000
1660370550.758801,06:02:30.758801,7495,0.14800000
1660370562.624801,06:02:42.624801,7497,0.50700000
1660370574.435801,06:02:54.435801,7499,0.83800000
1660370585.879801,06:03:05.879801,7501,0.91300000
1660370597.196801,06:03:17.196801,7503,0.51900000
1660370609.263801,06:03:29.263801,7505,0.98500000
1660370620.889801,06:03:40.889801,7507,1.00000000
1660370631.993801,06:03:51.993801,7509,0.52600000
1660370643.630801,06:04:03.630801,7511,0.63200000
1660370655.118801,06:04:15.118801,7513,0.32600000
1660370667.064801,06:04:27.064801,7515,0.83200000
1660370679.072801,06:04:39.072801,7517,0.95000000
1660370690.104801,06:04:50.104801,7519,0.66400000
1660370701.549801,06:05:01.549801,7521,0.38700000
1660370713.386801,06:05:13.386801,7523,0.75600000
1660370725.138801,06:05:25.138801,7525,0.92600000
1660370736.451801,06:05:36.451801,7527,0.48100000
1660370747.893801,06:05:47.893801,7529,0.46000000
1660370759.432801,06:05:59.432801,7531,0.41500000
1660370771.633801,06:06:11.633801,7533,0.96600000
1660370782.833801,06:06:22.833801,7535,0.77300000
1660370794.383801,06:06:34.383801,7537,0.57600000
1660370806.248801,06:06:46.248801,7539,0.98100000
1660370817.337801,06:06:57.337801,7541,0.54700000
1660370828.744801,06:07:08.744801,7543,0.56100000
1660370840.815801,06:07:20.815801,7545,0.84600000
1660370851.639801,06:07:31.639801,7547,0.46200000
1660370864.071801,06:07:44.071801,7549,0.80200000
1660370875.698801,06:07:55.698801,7551,0.99800000
1660370887.012801,06:08:07.012801,7553,0.66500000
1660370898.611801,06:08:18.611801,7555,0.92100000
1660370910.594801,06:08:30.594801,7557,0.92400000
1660370921.707801,06:08:41.707801,7559,0.86100000
1660370933.329801,06:08:53.329801,7561,0.66900000
1660370944.650801,06:09:04.650801,7563,0.47600000
1660370956.277801,06:09:16.277801,7565,0.52600000
1660370968.094801,06:09:28.094801,7567,0.90300000
1660370979.650801,06:09:39.650801,7569,0.64100000
1660370991.261801,06:09:51.261801,7571,0.69500000
1660371002.728801,06:10:02.728801,7573,0.66100000
1660371014.642802,06:10:14.642802,7575,0.82800000
1660371025.753801,06:10:25.753801,7577,0.41400000
1660371037.701801,06:10:37.701801,7579,0.90600000
1660371049.324801,06:10:49.324801,7581,0.58200000
1660371061.031801,06:11:01.031801,7583,0.84900000
1660371072.656801,06:11:12.656801,7585,0.95200000
1660371083.875801,06:11:23.875801,7587,0.70100000
1660371095.932801,06:11:35.932801,7589,0.93000000
1660371107.413801,06:11:47.413801,7591,0.59900000
1660371119.057801,06:11:59.057801,7593,0.91000000
1660371130.084801,06:12:10.084801,7595,0.43100000
1660371142.361801,06:12:22.361801,7597,0.99100000
1660371153.319801,06:12:33.319801,7599,0.60800000
1660371165.406801,06:12:45.406801,7601,0.85100000
1660371176.970801,06:12:56.970801,7603,0.85600000
1660371188.602801,06:13:08.602801,7605,0.95700000
1660371200.150801,06:13:20.150801,7607,0.78700000
1660371211.804801,06:13:31.804801,7609,0.66300000
1660371223.504801,06:13:43.504801,7611,1.00000000
1660371234.790801,06:13:54.790801,7613,0.74400000
1660371246.429801,06:14:06.429801,7615,0.84700000
1660371258.014801,06:14:18.014801,7617,0.86000000
1660371269.142801,06:14:29.142801,7619,0.65200000
1660371280.756801,06:14:40.756801,7621,0.24100000
1660371292.666801,06:14:52.666801,7623,0.74900000
1660371303.784801,06:15:03.784801,7625,0.40900000
1660371315.836801,06:15:15.836801,7627,0.69500000
1660371327.378801,06:15:27.378801,7629,0.59800000
1660371339.087801,06:15:39.087801,7631,0.58100000
1660371350.838801,06:15:50.838801,7633,0.92200000
1660371362.157801,06:16:02.157801,7635,0.49000000
1660371374.381801,06:16:14.381801,7637,0.95200000
1660371385.433801,06:16:25.433801,7639,0.61600000
1660371397.245801,06:16:37.245801,7641,0.82100000
1660371408.908801,06:16:48.908801,7643,0.96400000
1660371420.524801,06:17:00.524801,7645,0.84300000
1660371432.312801,06:17:12.312801,7647,0.92300000
1660371443.494801,06:17:23.494801,7649,0.62200000
1660371455.130801,06:17:35.130801,7651,0.52800000
1660371466.915801,06:17:46.915801,7653,0.67300000
1660371478.067801,06:17:58.067801,7655,0.23000000
1660371489.899801,06:18:09.899801,7657,0.74100000
1660371501.449801,06:18:21.449801,7659,0.44300000
1660371513.157801,06:18:33.157801,7661,0.75200000
1660371524.891801,06:18:44.891801,7663,0.65100000
1660371536.106801,06:18:56.106801,7665,0.61600000
1660371548.153801,06:19:08.153801,7667,0.95800000
1660371559.221801,06:19:19.221801,7669,0.52500000
1660371570.990801,06:19:30.990801,7671,0.74400000
1660371582.527801,06:19:42.527801,7673,0.44500000
1660371594.278801,06:19:54.278801,7675,0.91900000
1660371606.088801,06:20:06.088801,7677,0.94500000
1660371617.453801,06:20:17.453801,7679,0.92500000
1660371628.779801,06:20:28.779801,7681,0.65800000
1660371640.833801,06:20:40.833801,7683,0.87600000
1660371651.829801,06:20:51.829801,7685,0.46800000
1660371663.873801,06:21:03.873801,7687,0.93400000
1660371675.636801,06:21:15.636801,7689,0.83800000
1660371687.073801,06:21:27.073801,7691,0.69700000
1660371699.038801,06:21:39.038801,7693,0.90100000
1660371710.190801,06:21:50.190801,7695,0.53500000
1660371721.806801,06:22:01.806801,7697,0.54800000
1660371733.058801,06:22:13.058801,7699,0.28800000
1660371744.942801,06:22:24.942801,7701,0.59700000
1660371756.955801,06:22:36.955801,7703,0.95700000
1660371768.323801,06:22:48.323801,7705,0.57900000
1660371780.001801,06:23:00.001801,7707,0.71300000
1660371791.223801,06:23:11.223801,7709,0.52600000
1660371802.917801,06:23:22.917801,7711,0.56100000
1660371813.812800,06:23:33.812800,7713,0.98100000
1660371825.210800,06:23:45.210800,7715,0.51500000
1660371837.036800,06:23:57.036800,7717,0.70100000
1660371848.604800,06:24:08.604800,7719,0.94100000
1660371860.281800,06:24:20.281800,7721,0.94400000
1660371871.852800,06:24:31.852800,7723,0.47400000
1660371883.561800,06:24:43.561800,7725,0.96400000
1660371894.865800,06:24:54.865800,7727,0.96400000
1660371906.568800,06:25:06.568800,7729,0.53500000
1660371918.068800,06:25:18.068800,7731,0.87300000
1660371929.580800,06:25:29.580800,7733,0.65100000
1660371941.361800,06:25:41.361800,7735,0.35600000
1660371952.805800,06:25:52.805800,7737,0.99400000
1660371964.282800,06:26:04.282800,7739,0.88600000

